	date	title	link
1417	2020-02-29	Экс-президента Украины Петра Порошенко допрашивают в Главном бюро расследований	file:///news/2020-02-28/381237-eks_prezidenta_ukrainy_petra_poroshenko_doprashivayut_v_glavnom_byuro_rassledovaniy
1418	2020-02-28	Большинство жителей Украины считает, что русскоязычные граждане должны иметь возможность получать школьное образование на родном языке	file:///news/2020-02-28/381213-bolshinstvo_zhiteley_ukrainy_schitaet_chto_russkoyazychnye_grazhdane_dolzhny_imet_vozmozhnost_poluchat_shkolnoe_obrazovanie_na_rodnom_yazyke
1419	2020-02-28	Украина стала темой новой серии ответов в рамках проекта «20 вопросов Владимиру Путину»	file:///news/2020-02-21/380909-ukraina_stala_temoy_novoy_serii_otvetov_v_ramkah_proekta_20_voprosov_vladimiru_putinu
1420	2020-02-21	На Украине предположили, что к событиям в Новых Санжарах причастно российское телевидение	file:///news/2020-02-21/380908-na_ukraine_predpolozhili_chto_k_sobytiyam_v_novyh_sanzharah_prichastno_rossiyskoe_televidenie
1421	2020-02-21	Выпуск новостей в 18:00 от 21.02.2020	file:///news/2020-02-21/380893-vypusk_novostey_v_18_00_ot_21_02_2020
1422	2020-02-21	Отношениям с Украиной посвящена новая часть интервью Владимира Путина агентству ТАСС	file:///news/2020-02-21/380897-otnosheniyam_s_ukrainoy_posvyaschena_novaya_chast_intervyu_vladimira_putina_agentstvu_tass
1423	2020-02-21	О «гостеприимстве» украинского поселка Новые Санжары написали все мировые СМИ	file:///news/2020-02-21/380896-o_gostepriimstve_ukrainskogo_poselka_novye_sanzhary_napisali_vse_mirovye_smi
1424	2020-02-21	Выпуск новостей в 15:00 от 21.02.2020	file:///news/2020-02-21/380883-vypusk_novostey_v_15_00_ot_21_02_2020
1425	2020-02-21	Отношения с Украиной стали главной темой новой серии интервью Владимира Путина агентству ТАСС	file:///news/2020-02-21/380886-otnosheniya_s_ukrainoy_stali_glavnoy_temoy_novoy_serii_intervyu_vladimira_putina_agentstvu_tass
1426	2020-02-21	На Украине взят под усиленную охрану санаторий, в котором организовали карантин	file:///news/2020-02-21/380885-na_ukraine_vzyat_pod_usilennuyu_ohranu_sanatoriy_v_kotorom_organizovali_karantin
1427	2020-02-21	Выпуск новостей в 12:00 от 21.02.2020	file:///news/2020-02-21/380874-vypusk_novostey_v_12_00_ot_21_02_2020
1428	2020-02-21	В Мытищах на Военном мемориальном кладбище последние почести отдали погибшим в Великой Отечественной войне	file:///news/2020-02-21/380882-v_mytischah_na_voennom_memorialnom_kladbische_poslednie_pochesti_otdali_pogibshim_v_velikoy_otechestvennoy_voyne
1429	2020-02-21	Заседание Совбеза ООН было посвящено Минским договоренностям и Украине	file:///news/2020-02-19/380752-zasedanie_sovbeza_oon_bylo_posvyascheno_minskim_dogovorennostyam_i_ukraine
1430	2020-02-19	Президент РФ подписал закон о присвоении статуса ветеранов военным в Крыму	file:///news/2020-02-19/380746-prezident_rf_podpisal_zakon_o_prisvoenii_statusa_veteranov_voennym_v_krymu
1431	2020-02-19	Жаркие дискуссии прошли на заседании Совбеза ООН по Украине	file:///news/2020-02-19/380743-zharkie_diskussii_proshli_na_zasedanii_sovbeza_oon_po_ukraine
1432	2020-02-19	Владимир Путин подписал закон о звании ветерана военным в Крыму	file:///news/2020-02-19/380736-vladimir_putin_podpisal_zakon_o_zvanii_veterana_voennym_v_krymu
1433	2020-02-19	Заседание Совета Безопасности ООН было посвящено ситуации на Украине	file:///news/2020-02-19/380734-zasedanie_soveta_bezopasnosti_oon_bylo_posvyascheno_situatsii_na_ukraine
1434	2020-02-19	Председатель Мюнхенской конференции Вольфганг Ишингер попал в базу данных «Миротворец»	file:///news/2020-02-18/380725-predsedatel_myunhenskoy_konferentsii_volfgang_ishinger_popal_v_bazu_dannyh_mirotvorets
1435	2020-02-18	Председатель Мюнхенской конференции по безопасности попал в базу данных «Миротворец»	file:///news/2020-02-18/380698-predsedatel_myunhenskoy_konferentsii_po_bezopasnosti_popal_v_bazu_dannyh_mirotvorets
1436	2020-02-18	Председатель Мюнхенской конференции по безопасности Вольфганг Ишингер попал в базу данных «Миротворец»	file:///news/2020-02-18/380691-predsedatel_myunhenskoy_konferentsii_po_bezopasnosti_volfgang_ishinger_popal_v_bazu_dannyh_mirotvorets
1437	2020-02-18	Сотрудники ФСБ задержали жителя Крыма, которого считают участником украинского незаконного вооруженного формирования	file:///news/2020-02-17/380625-sotrudniki_fsb_zaderzhali_zhitelya_kryma_kotorogo_schitayut_uchastnikom_ukrainskogo_nezakonnogo_vooruzhennogo_formirovaniya
1438	2020-02-17	Аналитическая программа «Однако» с Михаилом Леонтьевым	file:///news/2020-02-15/380571-analiticheskaya_programma_odnako_s_mihailom_leontievym
1439	2020-02-15	В столице Украины осквернили захоронение освободителя Киева от фашистов, генерала Николая Ватутина	file:///news/2020-02-11/380296-v_stolitse_ukrainy_oskvernili_zahoronenie_osvoboditelya_kieva_ot_fashistov_generala_nikolaya_vatutina
1440	2020-02-11	Законопроект об отмене запрета на продажу сельхозземель обсуждали в Верховной раде Украины	file:///news/2020-02-06/380096-zakonoproekt_ob_otmene_zapreta_na_prodazhu_selhozzemel_obsuzhdali_v_verhovnoy_rade_ukrainy
1441	2020-02-06	В Верховной раде Украины кипят страсти из-за законопроекта об отмене запрета на продажу сельхозземель	file:///news/2020-02-06/380079-v_verhovnoy_rade_ukrainy_kipyat_strasti_iz_za_zakonoproekta_ob_otmene_zapreta_na_prodazhu_selhozzemel
1442	2020-02-06	В 75-ю годовщину освобождения Освенцима прозвучало скандальное заявление президента Украины	file:///news/2020-02-02/379851-v_75_yu_godovschinu_osvobozhdeniya_osventsima_prozvuchalo_skandalnoe_zayavlenie_prezidenta_ukrainy
1443	2020-02-02	Госсекретарь США Майкл Помпео прибыл с визитом в Минск	file:///news/2020-02-01/379823-gossekretar_ssha_maykl_pompeo_pribyl_s_vizitom_v_minsk
1444	2020-02-01	Украинские националисты сорвали фестиваль документального кино	file:///news/2020-02-01/379821-ukrainskie_natsionalisty_sorvali_festival_dokumentalnogo_kino
1445	2020-02-01	На Украине националисты сорвали открытие православного фестиваля «Международная киноассамблея на Днепре»	file:///news/2020-02-01/379812-na_ukraine_natsionalisty_sorvali_otkrytie_pravoslavnogo_festivalya_mezhdunarodnaya_kinoassambleya_na_dnepre
1446	2020-02-01	На Украине националисты сорвали фестиваль документального кино	file:///news/2020-02-01/379800-na_ukraine_natsionalisty_sorvali_festival_dokumentalnogo_kino
1447	2020-02-01	Владимир Путин провел телефонные переговоры с Ангелой Меркель	file:///news/2020-01-31/379789-vladimir_putin_provel_telefonnye_peregovory_s_angeloy_merkel
1448	2020-01-31	Выпуск новостей в 18:00 от 31.01.2020	file:///news/2020-01-31/379772-vypusk_novostey_v_18_00_ot_31_01_2020
1449	2020-01-31	На Украине с почестями похоронили бывшего эсесовца, последнего в Ивано-Франковске	file:///news/2020-01-30/379692-na_ukraine_s_pochestyami_pohoronili_byvshego_esesovtsa_poslednego_v_ivano_frankovske
1450	2020-01-30	На Украине как героя похоронили бывшего эсэсовца	file:///news/2020-01-30/379675-na_ukraine_kak_geroya_pohoronili_byvshego_esesovtsa
1451	2020-01-30	На Украине с почестями похоронили эсэсовца	file:///news/2020-01-30/379665-na_ukraine_s_pochestyami_pohoronili_esesovtsa
1452	2020-01-30	Парламентская ассамблея Совета Европы подтвердила полномочия российской делегации в полном объеме	file:///news/2020-01-30/379664-parlamentskaya_assambleya_soveta_evropy_podtverdila_polnomochiya_rossiyskoy_delegatsii_v_polnom_ob_eme
